session_date,observer_id,session_id,location _d,participant_id,Gender,session_start,session_end,observer/session/task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,int_task_id_2,int_start_2,int_end_2,active_1,active_2,active_3,inactive_1,inactive_2,is_session_complete?
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_6,In-transit,23:27:25,23:27:35,0:00:10,0:00:10,10,0,0,Hospital,10040_10070_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_16,Social,23:31:26,23:31:36,0:00:10,0:00:10,10,Nurse,Talking,Hospital,10040_10070_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_21,Professional Communication,23:33:05,23:33:15,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10070_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_30,Off-Screen,23:38:38,23:38:48,0:00:10,0:00:10,10,0,0,Off-Screen,10040_10070_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_36,Nothing Happening,23:41:11,23:41:21,0:00:10,0:00:10,10,0,0,Nothing Happening,10040_10070_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_19,Social,23:56:43,23:56:53,0:00:10,0:00:10,10,Other,Talking,Hospital,10040_10161_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_20,Off-Screen,23:56:53,23:57:03,0:00:10,0:00:10,10,0,0,Off-Screen,10040_10161_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_5,Social,23:55:46,23:55:56,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,user,10040_10181_4,1,2,10040_10181_4,23:55:46,23:55:56,,,,,0:00:10,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_8,Social,23:56:52,23:57:02,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10181_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_34,Professional Communication,0:04:24,0:04:34,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10181_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_54,Social,0:11:56,0:12:06,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10181_55,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_28,Social,0:14:55,0:15:05,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10040_10300_29,10040_10300_27,1,2,10040_10300_27,0:14:55,0:15:04,,,,,0:00:09,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_62,Off-Screen,0:27:35,0:27:45,0:00:10,0:00:10,10,0,0,Off-Screen,10040_10300_63,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_58,Nothing Happening,1:01:36,1:01:46,0:00:10,0:00:10,10,0,0,Nothing Happening,10040_10301_59,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_5,In-transit,0:19:34,0:19:44,0:00:10,0:00:10,10,0,0,Hospital,10040_10340_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_14,Professional Communication,0:21:52,0:22:02,0:00:10,0:00:10,10,Nurse,Talking,Hospital,10040_10340_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_20,Professional Communication,0:24:13,0:24:23,0:00:10,0:00:10,10,0,Med Chart,Hospital,user,10040_10340_19,1,2,10040_10340_19,0:24:13,0:24:23,,,,,0:00:10,FALSE,,0,,,,,,,0:00:10,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_7,Off-Screen,17:17:55,17:18:04,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10082_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_27,Off-Screen,17:25:18,17:25:27,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10082_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_4,In-transit,23:27:02,23:27:11,0:00:09,0:00:09,9,0,0,Hospital,10040_10070_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_21,Social,23:57:03,23:57:12,0:00:09,0:00:09,9,Nurse,Talking,Hospital,10040_10161_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_26,Nothing Happening,0:00:05,0:00:14,0:00:09,0:00:09,9,0,0,Nothing Happening,10040_10161_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_63,Off-Screen,0:17:23,0:17:32,0:00:09,0:00:09,9,0,0,Off-Screen,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_63,Nothing Happening,0:27:45,0:27:54,0:00:09,0:00:09,9,0,0,Nothing Happening,10040_10300_64,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_54,In-transit,1:00:47,1:00:56,0:00:09,0:00:09,9,0,0,Hospital,user,10040_10301_52,1,2,10040_10301_52,1:00:47,1:00:56,,,,,0:00:09,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_9,Professional Communication,0:20:19,0:20:28,0:00:09,0:00:09,9,0,Med Chart,Hospital,user,10040_10340_8,1,2,10040_10340_8,0:20:19,0:20:28,,,,,0:00:09,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_48,Professional Communication,0:38:40,0:38:49,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,10040_10340_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_48,Off-Screen,23:46:55,23:47:03,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10070_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_17,Social,23:56:13,23:56:21,0:00:08,0:00:08,8,Doctor(s),Talking,Hospital,user,10040_10161_16,1,2,10040_10161_16,23:56:13,23:56:21,,,,,0:00:08,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_40,In-transit,0:06:47,0:06:55,0:00:08,0:00:08,8,0,0,Hospital,user,10040_10161_39,1,2,10040_10161_39,0:06:47,0:06:55,,,,,0:00:08,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_46,Off-Screen,0:11:32,0:11:40,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10161_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_23,Off-Screen,0:13:39,0:13:47,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10300_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_52,In-transit,0:24:14,0:24:22,0:00:08,0:00:08,8,0,0,Hospital,10040_10300_53,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_53,Off-Screen,0:24:22,0:24:30,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10300_54,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_61,In-transit,0:27:26,0:27:34,0:00:08,0:00:08,8,0,0,Hospital,user,10040_10300_60,1,2,10040_10300_60,0:27:26,0:27:34,,,,,0:00:08,FALSE,,0,,,,,,,0:00:08,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_43,Professional Communication,17:31:04,17:31:11,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10020_10082_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_34,Social,23:40:37,23:40:44,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10040_10070_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_37,In-transit,23:41:21,23:41:28,0:00:07,0:00:07,7,0,0,Hospital,10040_10070_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_22,Nothing Happening,23:57:12,23:57:19,0:00:07,0:00:07,7,0,0,Nothing Happening,10040_10161_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_23,Off-Screen,23:57:19,23:57:26,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10161_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_16,In-transit,23:58:49,23:58:56,0:00:07,0:00:07,7,0,0,Hospital,user,10040_10181_15,1,2,10040_10181_15,23:58:49,23:58:56,,,,,0:00:07,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_28,Direct Care,0:02:47,0:02:54,0:00:07,0:00:07,7,Patient,0,Hospital,user,10040_10181_27,1,2,10040_10181_27,0:02:47,0:02:54,,,,,0:00:07,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_59,Off-Screen,0:16:39,0:16:46,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10181_60,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_2,Nothing Happening,0:06:21,0:06:28,0:00:07,0:00:07,7,0,0,Nothing Happening,10040_10300_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_7,Nothing Happening,0:08:04,0:08:11,0:00:07,0:00:07,7,0,0,Nothing Happening,10040_10300_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_25,Off-Screen,0:13:52,0:13:59,0:00:07,0:00:07,7,0,0,Off-Screen,10040_10300_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_32,In-transit,0:28:58,0:29:05,0:00:07,0:00:07,7,0,0,Hospital,10040_10340_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_26,In-transit,23:36:14,23:36:20,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10040_10070_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_12,Nothing Happening,23:54:04,23:54:10,0:00:06,0:00:06,6,0,0,Nothing Happening,10040_10161_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_11,Off-Screen,23:57:37,23:57:43,0:00:06,0:00:06,6,0,0,Off-Screen,10040_10181_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_12,In-transit,23:57:43,23:57:49,0:00:06,0:00:06,6,0,0,Hospital,10040_10181_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_17,Social,23:58:57,23:59:03,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10040_10181_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_18,In-transit,23:59:03,23:59:09,0:00:06,0:00:06,6,0,0,Hospital,10040_10181_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_42,In-transit,0:08:20,0:08:26,0:00:06,0:00:06,6,0,0,Hospital,10040_10181_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_58,Nothing Happening,0:16:33,0:16:39,0:00:06,0:00:06,6,0,0,Nothing Happening,10040_10181_59,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_11,Off-Screen,0:09:17,0:09:23,0:00:06,0:00:06,6,0,0,Off-Screen,10040_10300_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_12,Nothing Happening,0:09:23,0:09:29,0:00:06,0:00:06,6,0,0,Nothing Happening,10040_10300_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_21,Social,0:12:48,0:12:54,0:00:06,0:00:06,6,Patient,Talking,Hospital,10040_10300_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_35,Nothing Happening,0:17:19,0:17:25,0:00:06,0:00:06,6,0,0,Nothing Happening,10040_10300_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_65,Nothing Happening,0:28:07,0:28:13,0:00:06,0:00:06,6,0,0,Nothing Happening,user,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_9,Professional Communication,0:42:29,0:42:35,0:00:06,0:00:06,6,Other,Talking,Hospital,10040_10301_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_27,In-transit,0:48:39,0:48:45,0:00:06,0:00:06,6,0,0,Hospital,10040_10301_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_46,In-transit,0:55:02,0:55:08,0:00:06,0:00:06,6,0,0,Hospital,10040_10301_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_51,Professional Communication,0:59:57,1:00:03,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10040_10301_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_25,Social,0:26:26,0:26:32,0:00:06,0:00:06,6,Nurse,Talking,Hospital,10040_10340_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_44,Professional Communication,0:37:41,0:37:47,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10040_10340_45,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_9,In-transit,17:18:51,17:18:56,0:00:05,0:00:05,5,0,0,Hospital,10020_10082_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_56,Nothing Happening,17:37:51,17:37:56,0:00:05,0:00:05,5,0,0,Nothing Happening,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_11,Off-Screen,23:28:58,23:29:03,0:00:05,0:00:05,5,0,0,Off-Screen,10040_10070_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_18,In-transit,23:31:58,23:32:03,0:00:05,0:00:05,5,0,0,Hospital,10040_10070_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_49,Nothing Happening,23:47:03,23:47:08,0:00:05,0:00:05,5,0,0,Nothing Happening,10040_10070_50,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_4,In-transit,23:52:16,23:52:21,0:00:05,0:00:05,5,0,0,Hospital,10040_10161_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_11,In-transit,23:53:59,23:54:04,0:00:05,0:00:05,5,0,0,Hospital,10040_10161_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_29,In-transit,0:02:55,0:03:00,0:00:05,0:00:05,5,0,0,Hospital,10040_10181_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_43,Professional Communication,0:08:26,0:08:31,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10040_10181_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
24-Jun-21,10040,10181,Season 1 Episode 12,JD Dorian,M,23:54:24,0:17:32,10040_10181_48,In-transit,0:10:18,0:10:23,0:00:05,0:00:05,5,0,0,Hospital,10040_10181_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_24,Social,0:13:47,0:13:52,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10040_10300_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_12,In-transit,0:42:59,0:43:04,0:00:05,0:00:05,5,0,0,Hospital,10040_10301_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_25,In-transit,0:48:03,0:48:08,0:00:05,0:00:05,5,0,0,Hospital,10040_10301_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_34,In-transit,0:52:05,0:52:10,0:00:05,0:00:05,5,0,0,Hospital,user,10040_10301_35,1,2,10040_10301_35,0:52:08,0:52:10,,,,,0:00:02,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
19-Jul-21,10040,10301,Season 1 Episode 21,JD Dorian,M,0:39:09,1:02:04,10040_10301_55,Nothing Happening,1:01:03,1:01:08,0:00:05,0:00:05,5,0,0,Nothing Happening,10040_10301_56,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_4,In-transit,0:19:29,0:19:34,0:00:05,0:00:05,5,0,0,Community,10040_10340_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
21-Jul-21,10040,10340,Season 1 Episode 24,JD Dorian,M,0:17:07,0:40:50,10040_10340_29,Nothing Happening,0:27:57,0:28:02,0:00:05,0:00:05,5,0,0,Nothing Happening,10040_10340_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE
4-Jun-21,10020,10082,S1E19,JD Dorian,M,17:16:16,17:37:56,10020_10082_20,Direct Care,17:22:46,17:22:50,0:00:04,0:00:04,4,Patient,Talking,Hospital,10020_10082_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_8,In-transit,23:28:06,23:28:10,0:00:04,0:00:04,4,0,0,Hospital,10040_10070_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
3-Jun-21,10040,10070,Season 1 Episode 2,JD Dorian,M,23:25:16,23:47:41,10040_10070_45,In-transit,23:46:23,23:46:27,0:00:04,0:00:04,4,0,0,Hospital,10040_10070_46,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
22-Jun-21,10040,10161,Season 1 Episode 10,JD Dorian,M,23:50:23,0:13:06,10040_10161_3,In-transit,23:52:12,23:52:16,0:00:04,0:00:04,4,0,0,Hospital,10040_10161_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_14,Nothing Happening,0:09:52,0:09:56,0:00:04,0:00:04,4,0,0,Nothing Happening,10040_10300_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
18-Jul-21,10040,10300,Season 1 Episode 19,JD Dorian,M,0:05:06,0:28:13,10040_10300_56,Nothing Happening,0:26:32,0:26:36,0:00:04,0:00:04,4,0,0,Nothing Happening,10040_10300_57,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE
