session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_30,Off-Screen,14:56:05,14:56:16,0:00:11,0:00:11,11,0,0,Off-Screen,10020_10323_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_31,In-transit,14:56:16,14:56:20,0:00:04,0:00:04,4,0,0,Community,10020_10323_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_32,Nothing Happening,14:56:20,14:56:26,0:00:06,0:00:06,6,0,0,Nothing Happening,10020_10323_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_33,Off-Screen,14:56:26,14:56:52,0:00:26,0:00:26,26,0,0,Off-Screen,10020_10323_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:26,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_34,Social,14:56:52,14:57:03,0:00:11,0:00:11,11,Other,Talking,Hospital,10020_10323_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_35,Off-Screen,14:57:03,14:57:06,0:00:03,0:00:03,3,0,0,Off-Screen,10020_10323_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_36,Social,14:57:06,14:57:13,0:00:07,0:00:07,7,Doctor(s),Talking,Community,10020_10323_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_37,Off-Screen,14:57:13,14:57:19,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10323_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_38,Nothing Happening,14:57:19,14:57:23,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10323_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_39,Off-Screen,14:57:23,14:57:32,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10323_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_40,In-transit,14:57:32,14:57:40,0:00:08,0:00:08,8,0,0,Hospital,10020_10323_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_41,Social,14:57:40,14:57:46,0:00:06,0:00:06,6,Doctor(s),Talking,Community,10020_10323_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_42,In-transit,14:57:46,14:57:50,0:00:04,0:00:04,4,0,0,Community,10020_10323_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_43,Social,14:57:50,14:58:10,0:00:20,0:00:20,20,Doctor(s),Talking,Community,10020_10323_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_44,Off-Screen,14:58:10,14:58:45,0:00:35,0:00:35,35,0,0,Off-Screen,10020_10323_45,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_45,Social,14:58:45,14:59:24,0:00:39,0:00:39,39,Other,Talking,Community,10020_10323_46,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:39,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_46,Social,14:59:24,14:59:36,0:00:12,0:00:12,12,Doctor(s),Talking,Community,10020_10323_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_47,Off-Screen,14:59:36,14:59:44,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10323_48,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_48,Social,14:59:44,15:00:06,0:00:22,0:00:22,22,Doctor(s),Talking,Community,10020_10323_49,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_49,Off-Screen,15:00:06,15:00:15,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10323_50,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_50,Social,15:00:15,15:00:28,0:00:13,0:00:13,13,Doctor(s),Talking,Community,10020_10323_51,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_51,Off-Screen,15:00:28,15:00:42,0:00:14,0:00:14,14,0,0,Off-Screen,10020_10323_52,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_52,Social,15:00:42,15:00:55,0:00:13,0:00:13,13,Doctor(s),Talking,Community,10020_10323_53,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_53,Off-Screen,15:00:55,15:01:12,0:00:17,0:00:17,17,0,0,Off-Screen,10020_10323_54,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_54,Social,15:01:12,15:01:29,0:00:17,0:00:17,17,Doctor(s),Talking,Community,10020_10323_55,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_55,Off-Screen,15:01:29,15:01:37,0:00:08,0:00:08,8,0,0,Off-Screen,10020_10323_56,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_56,Social,15:01:37,15:01:41,0:00:04,0:00:04,4,Doctor(s),Talking,Community,10020_10323_57,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_57,Off-Screen,15:01:41,15:02:57,0:01:16,0:01:16,76,0,0,Off-Screen,10020_10323_58,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:16,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_58,Social,15:02:57,15:03:31,0:00:34,0:00:34,34,Doctor(s),Talking,Community,10020_10323_59,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:34,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_59,Nothing Happening,15:03:31,15:03:35,0:00:04,0:00:04,4,0,0,Nothing Happening,10020_10323_60,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_60,Off-Screen,15:03:35,15:04:15,0:00:40,0:00:40,40,0,0,Off-Screen,10020_10323_61,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:40,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_61,Nothing Happening,15:04:15,15:04:26,0:00:11,0:00:11,11,0,0,Nothing Happening,10020_10323_62,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_62,Social,15:04:26,15:04:43,0:00:17,0:00:17,17,Doctor(s),Talking,Community,10020_10323_63,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_63,Off-Screen,15:04:43,15:05:16,0:00:33,0:00:33,33,0,0,Off-Screen,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:33,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_1,Social,16:01:29,16:01:53,0:00:24,0:00:24,24,Doctor(s),Talking,Community,10020_10400_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_2,Social,16:01:53,16:02:00,0:00:07,0:00:07,7,Other,Talking,Hospital,10020_10400_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_3,Direct Care,16:02:00,16:02:11,0:00:11,0:00:11,11,Relative (Patient),Talking,Hospital,10020_10400_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_4,Social,16:02:11,16:02:26,0:00:15,0:00:15,15,Doctor(s),Talking,Hospital,10020_10400_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_5,Professional Communication,16:02:26,16:02:40,0:00:14,0:00:14,14,Nurse,Talking,Hospital,10020_10400_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_6,Professional Communication,16:02:40,16:02:47,0:00:07,0:00:07,7,Doctor(s),Talking,Hospital,10020_10400_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_7,Social,16:02:47,16:03:06,0:00:19,0:00:19,19,Nurse,Talking,Hospital,10020_10400_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_8,Professional Communication,16:03:06,16:03:26,0:00:20,0:00:20,20,Nurse,Talking,Hospital,10020_10400_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_9,Social,16:03:26,16:03:56,0:00:30,0:00:30,30,Nurse,Talking,Hospital,10020_10400_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:30,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_10,Social,16:03:56,16:04:25,0:00:29,0:00:29,29,Doctor(s),Talking,Hospital,10020_10400_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:29,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_11,In-transit,16:04:25,16:04:32,0:00:07,0:00:07,7,0,0,Hospital,10020_10400_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_12,Social,16:04:32,16:05:40,0:01:08,0:01:08,68,Other,Talking,Hospital,10020_10400_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:08,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_13,Nothing Happening,16:05:40,16:05:55,0:00:15,0:00:15,15,0,0,Nothing Happening,10020_10400_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_14,Professional Communication,16:05:55,16:06:12,0:00:17,0:00:17,17,Other,Talking,Hospital,10020_10400_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_15,Off-Screen,16:06:12,16:06:17,0:00:05,0:00:05,5,0,0,Off-Screen,10020_10400_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_16,Social,16:06:17,16:06:41,0:00:24,0:00:24,24,Other,Talking,Hospital,10020_10400_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_17,Off-Screen,16:06:41,16:07:20,0:00:39,0:00:39,39,0,0,Off-Screen,10020_10400_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:39,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_18,Professional Communication,16:07:20,16:07:32,0:00:12,0:00:12,12,Doctor(s),Talking,Hospital,10020_10400_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_19,Nothing Happening,16:07:32,16:07:42,0:00:10,0:00:10,10,0,0,Nothing Happening,10020_10400_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_20,Professional Communication,16:07:42,16:07:48,0:00:06,0:00:06,6,Doctor(s),Talking,Hospital,10020_10400_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_21,In-transit,16:07:48,16:07:54,0:00:06,0:00:06,6,0,0,Hospital,10020_10400_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_22,Social,16:07:54,16:08:27,0:00:33,0:00:33,33,Doctor(s),Talking,Hospital,10020_10400_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:33,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_23,In-transit,16:08:27,16:08:35,0:00:08,0:00:08,8,0,0,Hospital,10020_10400_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_24,Nothing Happening,16:08:35,16:08:47,0:00:12,0:00:12,12,0,0,Nothing Happening,10020_10400_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_25,Direct Care,16:08:47,16:09:57,0:01:10,0:01:10,70,Relative (Patient),Talking,Hospital,10020_10400_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_26,Nothing Happening,16:09:57,16:10:33,0:00:36,0:00:36,36,0,0,Nothing Happening,10020_10400_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:36,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_27,In-transit,16:10:33,16:10:53,0:00:20,0:00:20,20,0,0,Hospital,10020_10400_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_28,Social,16:10:53,16:11:39,0:00:46,0:00:46,46,Other,Talking,Hospital,10020_10400_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:46,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_29,In-transit,16:11:39,16:11:50,0:00:11,0:00:11,11,0,0,Hospital,10020_10400_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_30,Social,16:11:50,16:11:55,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,10020_10400_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_31,In-transit,16:11:55,16:11:57,0:00:02,0:00:02,2,0,0,Hospital,10020_10400_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_32,Off-Screen,16:11:57,16:12:14,0:00:17,0:00:17,17,0,0,Off-Screen,10020_10400_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:17,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_33,Nothing Happening,16:12:14,16:12:39,0:00:25,0:00:25,25,0,0,Nothing Happening,10020_10400_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:25,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_34,Social,16:12:39,16:13:17,0:00:38,0:00:38,38,Doctor(s),Talking,Hospital,10020_10400_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_35,In-transit,16:13:17,16:13:24,0:00:07,0:00:07,7,0,0,Hospital,10020_10400_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_36,Off-Screen,16:13:24,16:13:35,0:00:11,0:00:11,11,0,0,Off-Screen,10020_10400_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_37,In-transit,16:13:35,16:16:08,0:02:33,0:02:33,153,0,0,Hospital,10020_10400_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:33,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_38,Nothing Happening,16:16:08,16:16:15,0:00:07,0:00:07,7,0,0,Nothing Happening,10020_10400_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_39,In-transit,16:16:15,16:16:20,0:00:05,0:00:05,5,0,0,Hospital,10020_10400_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_40,Nothing Happening,16:16:20,16:19:49,0:03:29,0:03:29,209,0,0,Nothing Happening,10020_10400_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:03:29,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_41,In-transit,16:19:49,16:20:33,0:00:44,0:00:44,44,0,0,Hospital,10020_10400_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:44,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_42,In-transit,16:20:33,16:20:49,0:00:16,0:00:16,16,0,0,Community,10020_10400_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
4-Aug-21,10020,10400,S8E19 redo,JD Dorian,M,16:01:29,16:20:56,10020_10400_43,Nothing Happening,16:20:49,16:20:56,0:00:07,0:00:07,7,0,0,Nothing Happening,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_1,Off-Screen,0:06:45,0:07:23,0:00:38,0:00:38,38,0,0,Off-Screen,10040_10361_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_2,Social,0:07:23,0:08:08,0:00:45,0:00:45,45,Other,Talking,Hospital,10040_10361_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:45,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_3,In-transit,0:08:08,0:08:17,0:00:09,0:00:09,9,0,0,Hospital,10040_10361_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_4,Professional Communication,0:08:17,0:08:37,0:00:20,0:00:20,20,Doctor(s),Talking,Hospital,10040_10361_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_5,Off-Screen,0:08:37,0:08:46,0:00:09,0:00:09,9,0,0,Off-Screen,10040_10361_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_6,Professional Communication,0:08:46,0:09:00,0:00:14,0:00:14,14,Doctor(s),Mobile,Hospital,10040_10361_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_7,Social,0:09:00,0:09:19,0:00:19,0:00:19,19,Other,Talking,Hospital,10040_10361_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_8,Off-Screen,0:09:19,0:09:27,0:00:08,0:00:08,8,0,0,Off-Screen,10040_10361_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_9,Social,0:09:27,0:09:37,0:00:10,0:00:10,10,Other,Talking,Hospital,10040_10361_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_10,Professional Communication,0:09:37,0:09:42,0:00:05,0:00:05,5,Nurse,Talking,Hospital,10040_10361_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_11,Nothing Happening,0:09:42,0:09:45,0:00:03,0:00:03,3,0,0,Nothing Happening,10040_10361_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
30-Jul-21,10040,10361,Season 8 Episode 8,JD Dorian ,M,0:06:45,0:29:05,10040_10361_12,Social,0:09:45,0:09:53,0:00:08,0:00:08,8,Other,Talking,Hospital,10040_10361_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
